ParticipantID,edu,eduother,engnative,engyrs,politics,religion,age,ethnicity,gender,comments,VICTIM_PERP,Condition,tainted,harmed,disobeyed,resilience,Blame
R_20T0IUZiWaHxaYL,4, ,1, ,6,2,22,white,2,The questions confused me a little as to whether Kim was mugged or did the mugging.,p,partial,2,2,2,4,3
R_uxB0KBwhHojFML7,3, ,1, ,7,6,22,white,2, ,p,partial,2,5,3,3,4
R_2q406JI1ddPdko1,4, ,1, ,6,3,22,multiracial,2,no,p,temporar,0,0,0,4,7
R_9ymCU0JBj8qEH05,5, ,1, ,6,1,22,White,2, ,p,temporar,4,2,3,2,5
R_1hX6CrFtiTugFid,3, ,1, ,7,1,22,biracial,2, ,p,complete, , , ,1,7
R_1IyObwu5otGuCC0,4, ,1, ,6,6,22,caucasian,2, ,v,continuo,7,6,7,5,0
R_29oE2ylP3gaqTdF,2, ,1, ,7,2,22,Hispanic,2,No,v,continuo,0,6,7,3,0
R_12mPaUlvWOZxUrn,4, ,1, ,3,6,22,White,2, ,v,continuo,6,4,6,2,0
R_1gOstJC8Gk5rehX,2, ,1, ,5,3,22,White,2, ,v,contagio,4,4,4,2,0
R_27v4ez1bVkBA2xv,2, ,1, ,3,1,22,native american,2, ,v,contagio,2,2,2,1,4
R_27Kb54tc0MLyZ83,3, ,1, ,7,1,22,White/Latina,2,Thanks for the survey!,v,isolate,0,6,7,6,0
R_3HAheXyJtfcMNor,3, ,1, ,1,3,22,White,2, ,v,isolate,4,3,2,5,5
R_3p3HQUul6yeahip,4, ,1, ,7,4,22,White,2, ,v,isolate,7,6,7,5,0
R_2wGnbWtInjh8e3x,4, ,1, ,7,1,22,Chinese,2, ,v,isolate,4,4,4,3,0
R_1pEUajENoDCAXfM,4, ,1, ,6,3,22,white,2, ,v,partial,4,4,4,4,1
R_12RxhXVtlAnxbAX,4, ,1, ,7,7,22,White,2, ,v,temporar,0,6,0,5,0
R_3kb35JIoCvgukSm,2, ,1, ,7,1,22,White,2, ,v,temporar,6,3,6,5,0
R_24dSjTLJ0aUweaN,2, ,1, ,4,4,22,black,2, ,v,temporar,1,7,7,5,0
R_2RPw4irdcQ9Sj5P,4, ,1, ,7,2,22,Caucasian,2, ,v,complete,4,6,4,5,0
R_1C1hCXF2l5ZqckM,4, ,1, ,7,1,22,White,2, ,v,complete,6,5,6,4,0
R_3oAaZQpZ8PySNse,4, ,1, ,4,4,22,African American,2,no,v,complete,4,2,1,3,3
R_2B3cHcntIrJaGo2,4, ,1, ,7,5,22,hispanic,2, ,v,complete,4,4,5,2,0
R_1LCIlfYFeKm39tt,3, ,1, ,7,1,21,white,2,I have no comments at this time.,p,continuo,4,1,1,3,5
R_1f0Xqaanqcd5aPl,3, ,1, ,5,6,21,African American and Middle Eastern,2, ,p,continuo,1,0,1,3,7
R_3eqvNBp6UY1JEge,4, ,1, ,5,4,21,european,2, ,p,continuo,5,1,1,2,6
R_1jHvLwuI5NURcFJ,3, ,1, ,3,1,21,white,2, ,p,contagio,4,3,2,4,2
R_2EAx9DgEwegqsiM,3, ,1, ,1,7,21,White,2, ,p,contagio,4,2,5,4,6
R_UGZIj2DlaQkNac9,3, ,1, ,7,1,21,black,2, ,p,contagio,0,0,0,2,5
R_3Mcilvqh8v1WTUg,3, ,1, ,7,1,21,White,2, ,p,contagio,3, ,0,0,7
R_2SGEiqFaSwHQ9yO,3, ,1, ,2,1,21,white,2,"There's a typo in the main question that caused me to answer incorrectly. It said ""kim mugged someone"" but later the questions were asking about ""kim who was mugged by someone"" so that's a HUGE mistake",p,isolate,0,0,0,0,7
R_1K0CvY9ymvEuguA,4, ,1, ,4,5,21,Black,2, ,p,isolate,0,0,0,0,7
R_AnaflMlsha4Gf0B,4, ,1, ,6,1,21,White,2,no,p,partial,3,1,5,3,3
R_20PxOSGWkUuI2KI,3, ,1, ,7,1,21,Hispanic,2, ,p,partial, ,1, ,3,4
R_3CTVl7hI25j5WXF,3, ,1, ,7,2,21,Haitian American,2, ,p,partial,1,0,0,3,7
R_OIFSaGgOigcZSWl,4, ,1, ,6,2,21,White,2,No,p,temporar,1,1,1,3,7
R_3qy8G6DVRBJQ60t,4, ,1, ,7,7,21,White,2, ,p,temporar,7,0,0,0,7
R_3PAJOAoJkbJMS0k,3, ,1, ,4,6,21,White,2, ,v,continuo,4,4,6,5,1
R_2CrhuFUhRpPo4fu,3, ,1, ,2,1,21,white,2, ,v,continuo,7,7,5,4,0
R_1Ow1SbYjtcs5mHk,3, ,1, ,7,1,21,White,2,no,v,contagio,2,3,6,1,0
R_3oMkhe0OkgqKl4W,4, ,1, ,7,6,21,Black,2, ,v,isolate,4,4,6,6,0
R_1IMIASiT45wKoNO,3, ,1, ,1,6,21,caucasian,2, ,v,isolate,1,4,7,2,0
R_38YgklX5YagFZCN,3, ,1, ,4,6,21,latina,2,"maybe ""no one close was affected"" because kim always has dramatic events going on. sort of like the boy who cried wolf.",v,isolate,1,2,6,2,2
R_1N8HzReV1ja63or,3, ,1, ,5,3,21,White,2, ,v,partial,0,6,7,6,0
R_3O6wEO4AhRuoiRP,4, ,1, ,4,5,21,White,2,N/A,v,temporar,6,5,4,6,0
R_DHKVepNqnuaBieJ,2, ,1, ,5,1,21,white,2, ,v,temporar,0,2,7,3,0
R_3lQaDH4xQaCNo3h,4, ,1, ,7,1,21,White,2, ,v,complete,0,7,7,4,0
R_12sPa9FqyvwwOcc,3, ,1, ,2,5,21,Native American,2,N/A,v,complete,4,5,7,3,1
R_0ewKproIoqIYC8F,3, ,1, ,7,4,21,Asian,2, ,v,complete,6,5,0,3,0
R_qPXa19HiGmKgTOV,4, ,1, ,6,1,21,Caucasian,2, ,v,complete,0,5,4,1,0
R_Qm0AsWogZ7ZMZvH,3, ,1, ,6,4,21,White,2, ,v,complete,3,6,6,1,1
R_2PCrae33KQFfyzs,3, ,1, ,7,1,21,white,2, ,v,complete,7,6,6,0,0
R_2wGFRyUidjpzKhB,4, ,1, ,6,3,20,White,2, ,p,continuo,5,4,0,4,6
R_3dSA5B7i6GWpfaw,2, ,1, ,4,4,20,white,2, ,p,continuo,2,4,3,2,7
R_2ZDpFdgX8foWHY1,3, ,1, ,2,4,20,asian,2,no,p,contagio,1,4,1,6,0
R_1LwIBiM6s59aXaG,3, ,1, ,6,3,20,white,2, ,p,contagio,4,1,0,2,5
R_1BPoaF6qu73qSHf,2, ,1, ,7,1,20,White,2, ,p,contagio,0,0,0,0,7
R_3EnkXbfi8QmhpDB,5, ,1, ,7,3,20,White,2, ,p,partial,1,2,0,4,6
R_rpU9N5AOuexyCwV,3, ,1, ,2,3,20,Black,2, ,p,partial,5,0,1,3,4
R_ZJMCjK1gFT7OPCh,2, ,1, ,6,1,20,African American,2, ,p,partial,3,0,0,2,7
R_29h3w6yCHznbiSR,3, ,1, ,1,6,20,white,2,God Bless!,p,temporar,4,4,3,5,4
R_2uwEbfl6Y1wq7Yb,3, ,1, ,6,3,20,Caucasian,2, ,p,temporar,0,0,0,4,7
R_2Pon3d6Oc78l1aS,2, ,1, ,4,4,20,African American,2,NO,p,complete,3,0,4,3,0
R_2dgMVzQXzazc32k,3, ,1, ,2,6,20,white,2, ,p,complete,4,1,1,2,7
R_10IeamwC4UjJy4R,3, ,1, ,4,2,20,white,2, ,p,complete,0,0,0,2,6
R_9ZFfKhNjErentLP,2, ,1, ,5,2,20,African American,2, ,v,continuo,6,5,3,4,0
R_27kyZbMoI0nsSLC,3, ,1, ,6,1,20,white,2, ,v,continuo,4,5,7,2,0
R_1dGn2PngpMN5TSH,3, ,1, ,6,1,20,Asian,2, ,v,continuo,0,6,3,2,0
R_3PvMkEn0LMo2zzd,2, ,1, ,5,4,20,White,2, ,v,contagio,5,7,7,5,0
R_1EgN3OLxnowORZX,3, ,1, ,7,1,20,White,2, ,v,contagio,7,7,6,3,0
R_12Dc4ZON8abxH4P,3, ,1, ,7,1,20,white,2, ,v,contagio,3,2,2,3,0
R_1IS22Zy7LtRKIe1,3, ,1, ,6,1,20,Asian,2, ,v,isolate,5,4,3,3,0
R_33B9W2qESLHoTVO,3, ,1, ,4,4,20,BLACK,2, ,v,partial,4,4,4,4,4
R_3fGLQTkirdrJNuB,3, ,1, ,4,1,20, ,2, ,v,complete,3,4,4,4,3
R_3sbvRuzaqFwjIEF,4, ,1, ,7,1,20,chinese,2, ,v,complete,4,5,3,4,3
R_232GWJLpq6rXQ0F,3, ,1, ,6,6,19,african-american,2,no,p,continuo,2,0,0,5,7
R_2AWH4zu2owZ5wHk,2, ,1, ,4,4,19,white,2,no,p,contagio,4,4,3,3,5
R_tSChkQBFF98zTPj,3, ,1, ,7,1,19,White,2, ,p,partial,2,3,1,3,0
R_2scoKtQUXMzTr5L,3, ,1, ,6,3,19,Bangladeshi,2, ,p,partial,4,0,3,3,5
R_1jJrM4O4uCNAtGk,4, ,1, ,6,2,19,White,2,"I answered like Kim had mugged someone else, but the questions kind of sounded like Kim was the one who had been mugged, which was odd",p,temporar,0,1,1,3,5
R_6kV57blkN2R58RP,2, ,1, ,6,1,19,whit,2, ,p,temporar,0,0,0,3,4
R_dnBXQ6HiO7n3Z1D,3, ,1, ,5,1,19,Chinese,2, ,v,partial,0,5,6,3,0
R_1H2qfxwWLg6eamB,2, ,1, ,5,2,19,White,2,No.,v,partial,6,6,7,4,0
R_2VK3KHj9oRHsmhc,3, ,1, ,5,2,18,Asian American,2, ,p,contagio,1,3,0,4,6
R_1Cgxz41BgbYJF71,3, ,1, ,6,1,18,Asian,2, ,p,complete,0,0,0,3,7
R_2zAXqBeavB9pmoH,3, ,1, ,6,5,18,White,2, ,v,isolate,0,6,5,4,0
R_cT5tgktm69wV9IN,3, ,1, ,2,6, ,black and native american indian,2,none at the moment,v,contagio,6,6,1,2,0
R_3L0jznuut1OXJf1,3, ,1, ,4,4, ,White,2,None,v,complete,7,5,7,4,0
R_8pouGVqbGLuXns5,4, ,1, ,4,6,83,Caucasian,1,No,v,temporar,3,5,1,6,0
R_bmyAyyGLMrSrHwZ,7, ,2,12,2,1,73,white,1, ,v,partial,1,7,1,6,1
R_1qap8HML5p4c4id,4, ,1, ,5,7,70,White/Caucasian,1,none,v,contagio,6,6,0,2,0
R_3CBnGKQ5RZjUoz2,5, ,1, ,2,2,70,Caucasian,1,No comments. Thanks,v,isolate,0,5,3,5,0
R_1LcED2dRqiJNeMp,4, ,1, ,2,1,69,Caucasian/White,1, ,v,temporar,0,7,7,6,0
R_2ykDpLLy0mEmJcz,4, ,1, ,3,2,68,Hispanic,1,no,p,continuo,1,1,1,7,7
R_1LG7rGZ8hMOSgKe,4, ,1, ,5,3,68,White,1,No,p,partial,7,0,7,4,7
R_78v40ocfGEuY21b,3, ,1, ,5,1,68,Asian American,1, ,v,temporar,5,6,6,3,0
R_1CvioseabXT9qo7,5, ,1, ,3,5,67,American,1,none,p,partial,1,0,4,2,6
R_9TDa8XMPDlsTLEZ,4, ,1, ,5,2,66,White,1,"Didn't quite understand questions about Kim. Did you asking to respond to Kim in context of the treatment that deeply affected her? Or Kim as the person who had committed the crime described in the scenario? FYI, I did the former.",p,continuo,2,2,3,5,5
R_NWt9dJHKHBdnBex,3, ,1, ,2,3,66,White,1,None,v,complete,5,6,1,3,0
R_2YSvgtGqYDoWg1u,2, ,1, ,1,7,66,white,1,thank you,v,complete,2,4,3,2,0
R_42zac1ZUArpTLS9,2, ,1, ,7,5,65,white,1, ,p,contagio,4,7,5,6,2
R_1Qi76cVLuMNgoT9,5, ,1, ,2,1,65,Caucasian,1,"According to the scenario, ""Kim mugged someone."" Kim is the perpetrator, not the victim. In light of that, some of the rest of the scenario (""Kim received a lot of treatment"") and some of the questions following the scenario don't make much sense to me.",p,isolate,0,0,0,3,7
R_2EpgV0jjzOCpQAz,5, ,1, ,3,1,65,white,1,none,p,complete,3,0,0,1,7
R_2Qns4ZpQOxPPfae,4, ,1, ,3,7,65,White,1, ,v,isolate,1,7,0,5,0
R_301rKlW6m10opys,3, ,1, ,3,2,65,caucasian,1,no,v,partial,0,6,6,1,0
R_3ndvUmn4DS4rHal,3, ,1, ,5,5,64,WHITE,1,NO,p,complete,5,2,2,4,6
R_DvL2QV8NT9g30hH,2, ,1, ,2,6,63,caucasian,1,"Kim mugged someone, she was not the victim.",p,continuo,1,1,0,2,7
R_1rGjAJ2GVTnyegN,3, ,1, ,5,3,63,white,1,none,p,contagio,5,2,2,4,5
R_1E4fGTyoru0kY0Z,3, ,1, ,2,1,63,White,1,None,p,isolate,5,1,1,5,7
R_2Emomm3G4blYDyx,5, ,1, ,2,7,63,derman/polish/american,1,no,p,complete,0,0,0,2,7
R_1n2SK1erlsK2zWM,1, ,1, ,4,1,63,black,1,no,v,isolate,4,5,5,3,0
R_2wSpwDswnzo2MWz,4, ,1, ,3,1,63,White/Caucasian,1,no,v,complete,7,7,7,2,0
R_cOqPUajpVTgEOwF,5, ,1, ,4,2,62,WHITE,1,NO,p,isolate,6,1,2,3,7
R_1QKmyl6sNEX6FlQ,5, ,1, ,5,5,62,white,1,NO THANK YOU,p,partial,5,1,2,4,7
R_300EwQScMU6z8Td,3, ,1, ,2,3,62,white,1,no,v,contagio,3,6,5,4,0
R_cu5lpbwg5fDwskV,3, ,2,12,7,6,62,Hispanic,1, ,v,partial,7,6,7,4,0
R_aW72c8S25t3RUu5,4, ,1, ,3,1,62,white,1, ,v,temporar,6,6,7,3,0
R_zegsWzqNjPyOp21,4, ,1, ,6,5,62,White,1,no,v,temporar,6,6,6,2,0
R_31n2N4cF5jdNNko,7, ,1, ,2,6,62,White,1, ,v,complete,7,7,7,1,0
R_zev7whnNcRDgppf,5,n/a,1, ,2,6,61,American,1,no,v,continuo,6,4,6,2,0
R_2wH2louKAp7iQr8,3, ,1, ,3,2,61,caucasion,1,none,v,contagio,3,7,6,3,1
R_r3gsnhccin6LkqJ,7, ,1, ,3,3,61,Caucasian,1, ,v,isolate,3,6,3,3,0
R_24efJZcE83EdLd4,5, ,1, ,6,4,60,white,1,no,p,contagio,4,5,4,4,7
R_3iyQOF5ZKJb4aDZ,5, ,1, ,5,5,60,white,1, ,p,isolate,6,1,3,3,7
R_2QMTXMEmIoRIQxh,4, ,1, ,7,1,60,Portuguese,1, ,p,partial,1,1,1,4,7
R_3hF7b40XUXv3dAc,3, ,1, ,6,2,60,Caucasian,1,no,p,complete,5,5,2,3,5
R_2EnLa2yZdPAIYZ3,5, ,1, ,3,5,60,caucasian,1,thanks,v,partial,1,7,5,6,0
R_32KK7XIHcQEbZUQ,5, ,1, ,7,5,59,White,1, ,p,continuo,1,3,1,5,6
R_DAjoGqGr5Xfah0d,5, ,1, ,2,2,59,american,1,no,p,isolate,4,5,4,4,0
R_129CVngUe4ahV59,2, ,1, ,5,4,59,Black,1, ,v,continuo,6,6,7,2,0
R_1pLIi6eN8ccKdep,8,Technical School,1, ,3,4,59,White,1,no,v,temporar,7,5,7,5,0
R_1g738OUeWhfa2oo,3, ,1, ,3,5,58,White,1,none,p,continuo,4,0,0,4,7
R_1k0QHxYdrIe0rTT,3, ,1, ,4,7,58,white,1, ,v,continuo,4,3,6,4,2
R_vCVFdr1HoAbZqlb,4, ,1, ,4,2,58,White,1,None.  thank you.,v,continuo,4,6,7,3,0
R_2uQzBjtmOKY4igK,4, ,1, ,2,1,58,Hispanic,1,none,v,contagio,5,4,1,2,0
R_3PAdNN1Vpk5PG2v,4, ,1, ,2,1,58,white,1,no,v,isolate,0,5,6,2,0
R_3iDdN52oqdjylvH,2, ,1, ,2,3,57,Caucasian,1,No.,p,continuo,2,1,2,4,6
R_0cZNAqQCIZYsck9,3, ,1, ,6,7,57,black,1,n/a,p,contagio,5,1,1,4,6
R_33DADRb33rRqmR7,2, ,1, ,3,4,57,white,1, ,p,complete,5,1,3,2,7
R_1LeyIANgyuFeoZR,4, ,1, ,4,1,57,white,1,none,v,contagio,7,7,7,4,0
R_25NhUSsdIFTe65x,4, ,1, ,6,5,57,Caucasian,1,"I hope that Kim received assistance after the mugging, not after the court proceedings.",v,contagio,2,5,6,4,0
R_2fiWVfQiwZhoMbx,3, ,1, ,5,6,57,Caucasian,1,No problems with the survey,v,temporar,3,5,7,4,0
R_3mT9037z9P1iTn3,3, ,1, ,4,7,56,white,1,Thank You !,p,contagio,0,0,0,1,7
R_3pKvZH3yRLsHZLP,4, ,1, ,2,3,56,white,1,no,p,isolate,2,1,1,4,7
R_3R2ZCpgOElmxJbJ,5, ,2,12,5,2,56,white,1, ,v,isolate,1,5,1,5,0
R_2wFQSqSILryNd3a,5, ,1, ,6,5,56,caucasian,1, ,v,partial,4,6,6,5,0
R_NXOCdMsxgQVY8Df,4, ,1, ,2,6,55,ASIAN,1,NO,p,continuo,1,1,1,2,7
R_sdGoqVn9MoIAsA9,5, ,1, ,6,1,55,White,1,The first page text may be incorrect-- you say that Kim mugged someone. It was hard to understand.,p,contagio,0,5,4,5,0
R_3fUeF2w2nAPV2c6,5, ,1, ,4,1,55,white,1,"If you are going to ask for my mTurk ID do it at the beginning of the survey.  Otherwise it is a pain in the ass to go copy it, come back to this page, paste it, then go back to mturk and have to switch tabs to get back to where I paste your code.",p,partial,6,1,1,4,6
R_29oVqtAI7ZOjuc1,3, ,1, ,4,2,55,White,1,thanks,v,continuo,0,7,7,3,0
R_3GBxmqeMbQC121z,4, ,1, ,3,1,55,caucasian,1, ,v,continuo,6,5,5,2,0
R_Tkdm87uvN59s8yB,4, ,1, ,3,3,55, ,1,no,v,isolate,0,7,7,4,0
R_oZCag8lB69pSiSR,6, ,1, ,4,5,55,white,1, ,v,isolate,4,4,1,2,2
R_1QKoJ8Xuk3fVyYo,4, ,1, ,7,1,55,white,1, ,v,partial,0,6,4,4,0
R_2eUYeoCm9t3MTvO,7, ,1, ,4,6,55,caucasian,1,no comments or suggestions,v,temporar,1,5,4,2,0
R_rqLvR7E4DsyGRuF,2, ,1, ,1,7,54,white,1,no,p,contagio,1,1,1,4,7
R_2bJjzFXIPuN0kjn,2, ,1, ,1,6,54,white,1,no,p,isolate,0,5,0,5,0
R_2TtwQbpfyg42jsf,4, ,1, ,5,2,54,White,1,No,p,isolate,1,1,1,3,7
R_1pKmoNSA3KGhv5e,4, ,1, ,2,2,54,white,1,Thanks for lettinh me do the study. Hope it helps.,p,partial,3,2,4,4,7
R_2fiKQVd5IqZ7OIZ,2, ,1, ,4,1,54,White,1,My mother was mugged in 1971 and nearly again in 1985. My response was to buy a gun .,v,contagio,7,7,7,6,0
R_3J4qkT4UEpfEyOU,4, ,1, ,6,1,54,Caucasian,1, ,v,contagio,6,5,7,4,0
R_2UcnwxxW53030wC,3, ,1, ,2,3,54,white,1,no,v,complete,5,6,3,5,0
R_3Pi7uTrQyLzlWxJ,6, ,1, ,6,1,54,white,1,no,v,complete,5,6,6,1,0
R_qxcUhWc4fNnkItH,2, ,1, ,3,5,53,caucasin,1,no,p,continuo,1,1,1,3,6
R_1Ia7rvTV07WWIDJ,4, ,1, ,5,6,53,caucasian,1, ,p,partial,1,5,6,7,0
R_1JXB48qZZjEpajT,3, ,1, ,6,1,53,White,1, ,p,partial,2,4,1,6,7
R_1dmCqv3mKYpToNk,3, ,1, ,5,5,53,African-American,1,No,p,partial,3,4,4,4,7
R_TiQFEpzFvdp6sVj,4, ,1, ,3,5,53,white american,1,no,p,temporar,4,7,2,5,7
R_1NsIL6sSmHMhdWV,5, ,1, ,4,7,53,white,1,no,p,complete,0,7,7,5,0
R_UM8OktPiJIphKwh,5, ,1, ,3,1,53,White,1,no,v,partial,5,4,7,3,0
R_umH3jkHMEOa2sr7,4, ,1, ,5,2,53,Hispanic,1,none,v,partial,0,6,7,5,0
R_Dwbj2egMNXk8oW5,3, ,1, ,6,1,53,White,1,No,v,partial,0,6,7,6,0
R_1QEhEoYG1P1DlHM,3, ,1, ,2,3,53,Caucasian,1,No,v,temporar,1,6,5,5,0
R_2rVF4UsWIkj4jdo,4, ,1, ,3,4,53,Caucasian,1, ,v,temporar,4,7,7,4,0
R_3kiSEPAM7NB4QLf,3, ,1, ,1,1,53,White,1, ,v,complete,7,7,7,4,1
R_1lcvEb83w9GmVWs,3, ,1, ,2,4,52,white,1, ,p,isolate,2,3,2,4,7
R_3HHtGFeCf0qPj8m,4, ,1, ,2,7,52,I'm a whitey,1,no comments - thank you,p,temporar,3,7,4,5,0
R_vNYPYgEJttXXSmJ,7, ,1, ,7,2,52,white,1,none,p,temporar,5,1,1,1,7
R_1PY5zTYELoJy5Gf,4, ,1, ,4,6,52,White,1, ,v,isolate,7,7,7,5,0
R_bHlSUz3VpqHw8ZX,4, ,1, ,3,6,52,caucasian,1, ,v,complete,5,5,5,4,0
R_10phOFRVPYg5kJX,4, ,1, ,6,7,51,white caucasian,1,good luck with your research!,p,contagio,4,1,2,5,7
R_1mtskzrYP0fqs5E,4, ,1, ,3,5,51, ,1, ,p,isolate,1,1,1,3,7
R_2aWQScY7YOh8zwg,4, ,1, ,2,5,51,White,1,None,p,partial,2,1,1,4,7
R_2dHgHdzMGaJ9qXY,3, ,1, ,3,1,51,White,1,No,p,partial,1,1, ,3,7
R_rittohiZp6JdNh7,2, ,1, ,7,4,51,white,1, ,p,partial,4,3,3,2,5
R_22txmAlU4Fod0WC,2, ,1, ,4,1,51,white,1,none,v,continuo,5,6,5,6,0
R_eWCB63VhHR9F4KR,4, ,1, ,6,3,51,White,1, ,v,continuo,7,4,7,5,0
R_3fuUHoKaVWCp8IJ,4, ,1, ,2,6,51,White,1, ,v,continuo,7,7,7,4,0
R_3FWIhkvUHZ019me,5, ,1, ,7,1,51,white,1, ,v,continuo,5,6,7,3,0
R_2w0TxugwEMYqahS,4, ,1, ,3,1,51,White,1, ,v,contagio,0,1,2,0,0
R_2drW1aNXjO2LcQS,4, ,1, ,7,6,51,white,1,thanks,v,isolate,4,6,4,4,0
R_1Kg0JuB2Ffj3qQC,4, ,1, ,4,2,51,caucasian,1,none,v,partial,1,4,7,4,0
R_1eW6gMrDaaobFNY,4, ,1, ,3,1,51,White,1, ,v,partial,0,4,7,4,1
R_CahfZdkVdPtLK7L,4, ,1, ,2,6,51,Caucasian,1,no,v,complete,6,6,7,3,0
R_1F99T5eid2SDM4F,4, ,1, ,2,7,50,White,1,none,p,temporar,4,3,5,4,0
R_6Pv7nw1I9F697wZ,3, ,1, ,7,4,50,white,1,thank you for the work !,v,continuo,7,7,7,4,0
R_2rja7sGCLfnpgbY,3, ,1, ,7,1,50,Asian,1,This survey was very random? Where are the comparison or control questions?  Did not feel very well constructed as a useful data gather survey.,v,contagio,0,3,0,6,0
R_1g2g7JioEE9PZPm,4, ,1, ,4,4,50,WHITE,1, ,v,contagio,7,4,3,5,0
R_1i4N1F2QKyFzwQF,3, ,1, ,2,4,49,Caucasion,1,N/a,p,isolate,0,0,0,0,7
R_2aY3goRg6y2THz1,3, ,1, ,2,5,49,White,1,no,p,partial,1,0,0,3,7
R_2aRlQZcAb9xOQdZ,4, ,1, ,4,4,49,white cracker,1,thanks,p,partial,4,0,0,2,7
R_3DpFAAc6QspiNYA,3, ,1, ,1,6,49,White,1,None,v,continuo,5,4,6,4,0
R_1j7jtZim7I4rn1G,3, ,1, ,6,1,49,Caucasion,1,None,v,continuo,5,5,6,3,0
R_3njYQ1mdiKCiDKF,5, ,1, ,6,1,49,Caucasian,1,Thank you.,v,isolate,1,5,4,4,0
R_2Vgyx32zfayZmJE,6, ,1, ,4,6,48,asian,1, ,p,continuo,4,0,0,1,7
R_DcqxWCK3fselMLT,4, ,1, ,3,2,48,Hispanic,1,No comments.,p,isolate,5,0,0,5,7
R_3IQBGVBBAnjPOPa,7, ,1, ,1,7,48,Russian,1,no,p,isolate,6,5,2,3,4
R_x3B6fk2tJMNIHOp,4, ,1, ,4,3,48,white,1,"The scenario did say Kim was the mugger and not the victim, right?",p,isolate,5,0,0,3,7
R_2b3udBVcZH32lTp,2, ,1, ,3,7,48,White,1,NA,p,partial,4,0,0,6,7
R_3KOSYrxsowVSwT4,3, ,1, ,3,4,48,Caucasion,1,none,p,partial,5,5,3,4,6
R_1LhVfmgeGfpenXe,4, ,1, ,7,1,48,white,1, ,p,partial,4,1,1,2,6
R_SVK9YkWDUToa3qF,4, ,1, ,3,7,48,White,1,No,p,complete,2,2, ,4,5
R_1pFnmN7Uge51fdv,4, ,1, ,4,3,48,White,1,I am not sure if Kiim was supposed to have been mugged or actually mugged someone.,p,complete,5,1,1,1,7
R_24Gnf6RCuZFSMz7,3, ,1, ,5,4,48,CAUCASIAN,1,no,v,isolate,5,6,7,4,0
R_32PXpSXzcGxawuA,4, ,1, ,5,1,48,White,1,No,v,isolate,4,5,5,3,0
R_2aQUVWTsXWYrsLn,5, ,1, ,7,1,48,caucasian,1, ,v,temporar, ,4,7,3,0
R_qQSpTCOrqI0cuA1,2, ,1, ,2,3,48, ,1, ,v,complete,0,7,7,4,0
R_1QEBw5vugvkDJFe,3, ,1, ,7,1,47,Caucasian,1,Thank you.,p,continuo,1,6,3,4,4
R_2axjTKBuZWdJ1p3,4, ,1, ,5,1,47,White,1, ,p,contagio,6,6,3,5,5
R_24rfMlPvpEE0lvs,4, ,1, ,5,2,47,Asian,1, ,p,contagio,5,2,2,3,6
R_31KrxzfYsPcH4BJ,5, ,1, ,2,1,47,Caucasian,1,"The wording on the first question is confusing, needs changing.",p,isolate,6,7,1,1,6
R_242WIIgRrAKLiKq,4, ,1, ,1,7,47,white,1, ,p,partial,4,2,0,5,7
R_3D7qpI9rdYI9LEL,3, ,1, ,1,7,47,caucasian,1,"No, thank you.",p,partial,0,0,0,1,7
R_1ifZjmgmmRhtxDQ,4, ,1, ,5,1,47,black,1,no,p,temporar,2,2,5,3,0
R_3QGfWYzzOsgbxsh,5, ,1, ,1,5,47,White,1, ,p,temporar,3,2,0,3,7
R_3KvmmcjAcPbRmWC,3, ,1, ,7,1,47,white,1, ,v,continuo,0,3,1,3,0
R_1M5049zZNuoqmBs,5, ,1, ,6,1,47,white,1,none,v,continuo,5,6,5,1,0
R_4T7wUv554kG2JRT,4, ,1, ,3,5,47,White,1, ,v,contagio,1,6,2,1,0
R_3RskFd3Jwcqt2JW,4, ,1, ,3,1,47,WHITE,1, ,v,isolate,1,6,2,4,0
R_2RU118IhnlsYX8F,4, ,1, ,5,5,47,White,1, ,v,partial,4,5,0,6,0
R_vf9yw2Y7mAc3KH7,4, ,1, ,7,1,47,white,1,no,v,complete,5,7,7,2,0
R_XHOpUSBccz8lOBr,4, ,1, ,6,1,47,white,1,survey worked fine,v,complete,1,6,7,2,0
R_3MRxFnS2W8nfTNx,4, ,1, ,7,1,46,white,1,no,p,contagio,0,0,0,4,7
R_1g8EpSP2AXqaHFs,4, ,1, ,1,6,46,White,1, ,p,isolate,5,0,1,4,7
R_3HnU9SUA76Zrko2,5, ,1, ,1,6,46,White,1, ,p,isolate,7,0,0,2,7
R_1gbjP5LxI4FwE3U,3, ,1, ,6,2,46,white,1, ,p,partial,3,5,3,5,1
R_sETPA6g5RQD9DSV,2, ,1, ,5,1,46,White,1, ,p,partial,3,4,0,3,3
R_1i2MXKnhzHbXFpz,4, ,1, ,6,1,46,Caucasian,1,I did not encounter any problems.,p,temporar,1,1,0,5,7
R_UMZnKWFJ5KqbALn,4, ,1, ,6,1,46,White - Filipino,1,Not at this time.,p,temporar,5,0,0,4,7
R_2vcZ5Poe8kfmBlj,4, ,1, ,2,6,46,Caucasian,1, ,p,temporar,5,5,3,3,6
R_22rVxL00y6NaNvq,7, ,1, ,4,3,46,American,1,"It was definitely short, but everyone feels better seeing a progress bar. Thanks!",v,continuo,2,4,6,3,0
R_1guWy6YB2MJriy1,4, ,1, ,3,1,46,white,1, ,v,continuo,2,5,2,3,0
